interacting_pair	variable	pvalue	mean	part1	part2	tissue	Type1	Type2	Type	cell1	cell2
170	ACE2_GHRL	Mac.CD8_TEFF	1	0	Mac	CD8_TEFF	Bladder_cDNA	Mac	CD8_TEFF	Myeloid_CD8	Myeloid	CD8
171	ACE2_GHRL	Mac.CD8_TEM	1	0	Mac	CD8_TEM	Bladder_cDNA	Mac	CD8_TEM	Myeloid_CD8	Myeloid	CD8
172	ACE2_GHRL	Mac.CD8_TRM	1	0	Mac	CD8_TRM	Bladder_cDNA	Mac	CD8_TRM	Myeloid_CD8	Myeloid	CD8
173	ACE2_GHRL	Mac.DC	1	0	Mac	DC	Bladder_cDNA	Mac	DC	Myeloid_Myeloid	Myeloid	Myeloid
174	ACE2_GHRL	Mac.Epi_FABP4	1	0	Mac	Epi_FABP4	Bladder_cDNA	Mac	Epi	Myeloid_Epi	Myeloid	Epi
175	ACE2_GHRL	Mac.Fib	1	0	Mac	Fib	Bladder_cDNA	Mac	Fib	Myeloid_Fib	Myeloid	Fib
176	ACE2_GHRL	Mac.FibSmo	1	0	Mac	FibSmo	Bladder_cDNA	Mac	FibSmo	Myeloid_FibSmo	Myeloid	FibSmo
177	ACE2_GHRL	Mac.Mac	1	0	Mac	Mac	Bladder_cDNA	Mac	Mac	Myeloid_Myeloid	Myeloid	Myeloid
178	ACE2_GHRL	Mac.Mon	1	0	Mac	Mon	Bladder_cDNA	Mac	Mon	Myeloid_Myeloid	Myeloid	Myeloid
179	ACE2_GHRL	Mac.NK	1	0	Mac	NK	Bladder_cDNA	Mac	NK	Myeloid_NK	Myeloid	NK
180	ACE2_GHRL	Mac.Smo	1	0	Mac	Smo	Bladder_cDNA	Mac	Smo	Myeloid_Smo	Myeloid	Smo
181	ACE2_GHRL	Mon.BEC	1	0	Mon	BEC	Bladder_cDNA	Mon	BEC	Myeloid_Endo	Myeloid	Endo
182	ACE2_GHRL	Mon.CD4_TCM	1	0	Mon	CD4_TCM	Bladder_cDNA	Mon	CD4_TCM	Myeloid_CD4	Myeloid	CD4
183	ACE2_GHRL	Mon.CD4_Th1	1	0	Mon	CD4_Th1	Bladder_cDNA	Mon	CD4_Th1	Myeloid_CD4	Myeloid	CD4
184	ACE2_GHRL	Mon.CD4_TRM	1	0	Mon	CD4_TRM	Bladder_cDNA	Mon	CD4_TRM	Myeloid_CD4	Myeloid	CD4
185	ACE2_GHRL	Mon.CD8_TEFF	1	0	Mon	CD8_TEFF	Bladder_cDNA	Mon	CD8_TEFF	Myeloid_CD8	Myeloid	CD8
186	ACE2_GHRL	Mon.CD8_TEM	1	0	Mon	CD8_TEM	Bladder_cDNA	Mon	CD8_TEM	Myeloid_CD8	Myeloid	CD8
187	ACE2_GHRL	Mon.CD8_TRM	1	0	Mon	CD8_TRM	Bladder_cDNA	Mon	CD8_TRM	Myeloid_CD8	Myeloid	CD8
188	ACE2_GHRL	Mon.DC	1	0	Mon	DC	Bladder_cDNA	Mon	DC	Myeloid_Myeloid	Myeloid	Myeloid
189	ACE2_GHRL	Mon.Epi_FABP4	1	0	Mon	Epi_FABP4	Bladder_cDNA	Mon	Epi	Myeloid_Epi	Myeloid	Epi
190	ACE2_GHRL	Mon.Fib	1	0	Mon	Fib	Bladder_cDNA	Mon	Fib	Myeloid_Fib	Myeloid	Fib
191	ACE2_GHRL	Mon.FibSmo	1	0	Mon	FibSmo	Bladder_cDNA	Mon	FibSmo	Myeloid_FibSmo	Myeloid	FibSmo
192	ACE2_GHRL	Mon.Mac	1	0	Mon	Mac	Bladder_cDNA	Mon	Mac	Myeloid_Myeloid	Myeloid	Myeloid
193	ACE2_GHRL	Mon.Mon	1	0	Mon	Mon	Bladder_cDNA	Mon	Mon	Myeloid_Myeloid	Myeloid	Myeloid
194	ACE2_GHRL	Mon.NK	1	0	Mon	NK	Bladder_cDNA	Mon	NK	Myeloid_NK	Myeloid	NK
195	ACE2_GHRL	Mon.Smo	1	0	Mon	Smo	Bladder_cDNA	Mon	Smo	Myeloid_Smo	Myeloid	Smo
196	ACE2_GHRL	NK.BEC	1	0	NK	BEC	Bladder_cDNA	NK	BEC	NK_Endo	NK	Endo
197	ACE2_GHRL	NK.CD4_TCM	1	0	NK	CD4_TCM	Bladder_cDNA	NK	CD4_TCM	NK_CD4	NK	CD4
198	ACE2_GHRL	NK.CD4_Th1	1	0	NK	CD4_Th1	Bladder_cDNA	NK	CD4_Th1	NK_CD4	NK	CD4
199	ACE2_GHRL	NK.CD4_TRM	1	0	NK	CD4_TRM	Bladder_cDNA	NK	CD4_TRM	NK_CD4	NK	CD4
200	ACE2_GHRL	NK.CD8_TEFF	1	0	NK	CD8_TEFF	Bladder_cDNA	NK	CD8_TEFF	NK_CD8	NK	CD8
201	ACE2_GHRL	NK.CD8_TEM	1	0	NK	CD8_TEM	Bladder_cDNA	NK	CD8_TEM	NK_CD8	NK	CD8
202	ACE2_GHRL	NK.CD8_TRM	1	0	NK	CD8_TRM	Bladder_cDNA	NK	CD8_TRM	NK_CD8	NK	CD8
203	ACE2_GHRL	NK.DC	1	0	NK	DC	Bladder_cDNA	NK	DC	NK_Myeloid	NK	Myeloid
204	ACE2_GHRL	NK.Epi_FABP4	1	0	NK	Epi_FABP4	Bladder_cDNA	NK	Epi	NK_Epi	NK	Epi
205	ACE2_GHRL	NK.Fib	1	0	NK	Fib	Bladder_cDNA	NK	Fib	NK_Fib	NK	Fib
206	ACE2_GHRL	NK.FibSmo	1	0	NK	FibSmo	Bladder_cDNA	NK	FibSmo	NK_FibSmo	NK	FibSmo
207	ACE2_GHRL	NK.Mac	1	0	NK	Mac	Bladder_cDNA	NK	Mac	NK_Myeloid	NK	Myeloid
208	ACE2_GHRL	NK.Mon	1	0	NK	Mon	Bladder_cDNA	NK	Mon	NK_Myeloid	NK	Myeloid
209	ACE2_GHRL	NK.NK	1	0	NK	NK	Bladder_cDNA	NK	NK	NK_NK	NK	NK
210	ACE2_GHRL	NK.Smo	1	0	NK	Smo	Bladder_cDNA	NK	Smo	NK_Smo	NK	Smo
211	ACE2_GHRL	Smo.BEC	1	0	Smo	BEC	Bladder_cDNA	Smo	BEC	Smo_Endo	Smo	Endo
212	ACE2_GHRL	Smo.CD4_TCM	1	0	Smo	CD4_TCM	Bladder_cDNA	Smo	CD4_TCM	Smo_CD4	Smo	CD4
213	ACE2_GHRL	Smo.CD4_Th1	1	0	Smo	CD4_Th1	Bladder_cDNA	Smo	CD4_Th1	Smo_CD4	Smo	CD4
214	ACE2_GHRL	Smo.CD4_TRM	1	0	Smo	CD4_TRM	Bladder_cDNA	Smo	CD4_TRM	Smo_CD4	Smo	CD4
215	ACE2_GHRL	Smo.CD8_TEFF	1	0	Smo	CD8_TEFF	Bladder_cDNA	Smo	CD8_TEFF	Smo_CD8	Smo	CD8
216	ACE2_GHRL	Smo.CD8_TEM	1	0	Smo	CD8_TEM	Bladder_cDNA	Smo	CD8_TEM	Smo_CD8	Smo	CD8
217	ACE2_GHRL	Smo.CD8_TRM	1	0	Smo	CD8_TRM	Bladder_cDNA	Smo	CD8_TRM	Smo_CD8	Smo	CD8
218	ACE2_GHRL	Smo.DC	1	0.032	Smo	DC	Bladder_cDNA	Smo	DC	Smo_Myeloid	Smo	Myeloid
219	ACE2_GHRL	Smo.Epi_FABP4	1	0	Smo	Epi_FABP4	Bladder_cDNA	Smo	Epi	Smo_Epi	Smo	Epi
220	ACE2_GHRL	Smo.Fib	1	0	Smo	Fib	Bladder_cDNA	Smo	Fib	Smo_Fib	Smo	Fib
221	ACE2_GHRL	Smo.FibSmo	1	0	Smo	FibSmo	Bladder_cDNA	Smo	FibSmo	Smo_FibSmo	Smo	FibSmo
222	ACE2_GHRL	Smo.Mac	1	0.016	Smo	Mac	Bladder_cDNA	Smo	Mac	Smo_Myeloid	Smo	Myeloid
223	ACE2_GHRL	Smo.Mon	1	0	Smo	Mon	Bladder_cDNA	Smo	Mon	Smo_Myeloid	Smo	Myeloid
224	ACE2_GHRL	Smo.NK	1	0	Smo	NK	Bladder_cDNA	Smo	NK	Smo_NK	Smo	NK
225	ACE2_GHRL	Smo.Smo	1	0	Smo	Smo	Bladder_cDNA	Smo	Smo	Smo_Smo	Smo	Smo
226	ACKR1_CCL17	BEC.BEC	1	0	BEC	BEC	Bladder_cDNA	BEC	BEC	Endo_Endo	Endo	Endo
227	ACKR1_CCL17	BEC.CD4_TCM	1	0	BEC	CD4_TCM	Bladder_cDNA	BEC	CD4_TCM	Endo_CD4	Endo	CD4
228	ACKR1_CCL17	BEC.CD4_Th1	1	0	BEC	CD4_Th1	Bladder_cDNA	BEC	CD4_Th1	Endo_CD4	Endo	CD4
229	ACKR1_CCL17	BEC.CD4_TRM	1	0	BEC	CD4_TRM	Bladder_cDNA	BEC	CD4_TRM	Endo_CD4	Endo	CD4
230	ACKR1_CCL17	BEC.CD8_TEFF	1	0	BEC	CD8_TEFF	Bladder_cDNA	BEC	CD8_TEFF	Endo_CD8	Endo	CD8
231	ACKR1_CCL17	BEC.CD8_TEM	1	0	BEC	CD8_TEM	Bladder_cDNA	BEC	CD8_TEM	Endo_CD8	Endo	CD8
232	ACKR1_CCL17	BEC.CD8_TRM	1	0	BEC	CD8_TRM	Bladder_cDNA	BEC	CD8_TRM	Endo_CD8	Endo	CD8
233	ACKR1_CCL17	BEC.DC	1	1.177	BEC	DC	Bladder_cDNA	BEC	DC	Endo_Myeloid	Endo	Myeloid
234	ACKR1_CCL17	BEC.Epi_FABP4	1	0	BEC	Epi_FABP4	Bladder_cDNA	BEC	Epi	Endo_Epi	Endo	Epi
235	ACKR1_CCL17	BEC.Fib	1	0	BEC	Fib	Bladder_cDNA	BEC	Fib	Endo_Fib	Endo	Fib
236	ACKR1_CCL17	BEC.FibSmo	1	0	BEC	FibSmo	Bladder_cDNA	BEC	FibSmo	Endo_FibSmo	Endo	FibSmo
237	ACKR1_CCL17	BEC.Mac	1	1.195	BEC	Mac	Bladder_cDNA	BEC	Mac	Endo_Myeloid	Endo	Myeloid
238	ACKR1_CCL17	BEC.Mon	1	0	BEC	Mon	Bladder_cDNA	BEC	Mon	Endo_Myeloid	Endo	Myeloid
239	ACKR1_CCL17	BEC.NK	1	0	BEC	NK	Bladder_cDNA	BEC	NK	Endo_NK	Endo	NK
240	ACKR1_CCL17	BEC.Smo	1	0	BEC	Smo	Bladder_cDNA	BEC	Smo	Endo_Smo	Endo	Smo
241	ACKR1_CCL17	CD4_TCM.BEC	1	0	CD4_TCM	BEC	Bladder_cDNA	CD4_TCM	BEC	CD4_Endo	CD4	Endo
242	ACKR1_CCL17	CD4_TCM.CD4_TCM	1	0	CD4_TCM	CD4_TCM	Bladder_cDNA	CD4_TCM	CD4_TCM	CD4_CD4	CD4	CD4
243	ACKR1_CCL17	CD4_TCM.CD4_Th1	1	0	CD4_TCM	CD4_Th1	Bladder_cDNA	CD4_TCM	CD4_Th1	CD4_CD4	CD4	CD4
244	ACKR1_CCL17	CD4_TCM.CD4_TRM	1	0	CD4_TCM	CD4_TRM	Bladder_cDNA	CD4_TCM	CD4_TRM	CD4_CD4	CD4	CD4
245	ACKR1_CCL17	CD4_TCM.CD8_TEFF	1	0	CD4_TCM	CD8_TEFF	Bladder_cDNA	CD4_TCM	CD8_TEFF	CD4_CD8	CD4	CD8
246	ACKR1_CCL17	CD4_TCM.CD8_TEM	1	0	CD4_TCM	CD8_TEM	Bladder_cDNA	CD4_TCM	CD8_TEM	CD4_CD8	CD4	CD8
247	ACKR1_CCL17	CD4_TCM.CD8_TRM	1	0	CD4_TCM	CD8_TRM	Bladder_cDNA	CD4_TCM	CD8_TRM	CD4_CD8	CD4	CD8
248	ACKR1_CCL17	CD4_TCM.DC	1	0	CD4_TCM	DC	Bladder_cDNA	CD4_TCM	DC	CD4_Myeloid	CD4	Myeloid
249	ACKR1_CCL17	CD4_TCM.Epi_FABP4	1	0	CD4_TCM	Epi_FABP4	Bladder_cDNA	CD4_TCM	Epi	CD4_Epi	CD4	Epi
250	ACKR1_CCL17	CD4_TCM.Fib	1	0	CD4_TCM	Fib	Bladder_cDNA	CD4_TCM	Fib	CD4_Fib	CD4	Fib
251	ACKR1_CCL17	CD4_TCM.FibSmo	1	0	CD4_TCM	FibSmo	Bladder_cDNA	CD4_TCM	FibSmo	CD4_FibSmo	CD4	FibSmo
252	ACKR1_CCL17	CD4_TCM.Mac	1	0	CD4_TCM	Mac	Bladder_cDNA	CD4_TCM	Mac	CD4_Myeloid	CD4	Myeloid
253	ACKR1_CCL17	CD4_TCM.Mon	1	0	CD4_TCM	Mon	Bladder_cDNA	CD4_TCM	Mon	CD4_Myeloid	CD4	Myeloid
254	ACKR1_CCL17	CD4_TCM.NK	1	0	CD4_TCM	NK	Bladder_cDNA	CD4_TCM	NK	CD4_NK	CD4	NK
255	ACKR1_CCL17	CD4_TCM.Smo	1	0	CD4_TCM	Smo	Bladder_cDNA	CD4_TCM	Smo	CD4_Smo	CD4	Smo
256	ACKR1_CCL17	CD4_Th1.BEC	1	0	CD4_Th1	BEC	Bladder_cDNA	CD4_Th1	BEC	CD4_Endo	CD4	Endo
257	ACKR1_CCL17	CD4_Th1.CD4_TCM	1	0	CD4_Th1	CD4_TCM	Bladder_cDNA	CD4_Th1	CD4_TCM	CD4_CD4	CD4	CD4
258	ACKR1_CCL17	CD4_Th1.CD4_Th1	1	0	CD4_Th1	CD4_Th1	Bladder_cDNA	CD4_Th1	CD4_Th1	CD4_CD4	CD4	CD4
259	ACKR1_CCL17	CD4_Th1.CD4_TRM	1	0	CD4_Th1	CD4_TRM	Bladder_cDNA	CD4_Th1	CD4_TRM	CD4_CD4	CD4	CD4
260	ACKR1_CCL17	CD4_Th1.CD8_TEFF	1	0	CD4_Th1	CD8_TEFF	Bladder_cDNA	CD4_Th1	CD8_TEFF	CD4_CD8	CD4	CD8
261	ACKR1_CCL17	CD4_Th1.CD8_TEM	1	0	CD4_Th1	CD8_TEM	Bladder_cDNA	CD4_Th1	CD8_TEM	CD4_CD8	CD4	CD8
262	ACKR1_CCL17	CD4_Th1.CD8_TRM	1	0	CD4_Th1	CD8_TRM	Bladder_cDNA	CD4_Th1	CD8_TRM	CD4_CD8	CD4	CD8
263	ACKR1_CCL17	CD4_Th1.DC	1	0.048	CD4_Th1	DC	Bladder_cDNA	CD4_Th1	DC	CD4_Myeloid	CD4	Myeloid
264	ACKR1_CCL17	CD4_Th1.Epi_FABP4	1	0	CD4_Th1	Epi_FABP4	Bladder_cDNA	CD4_Th1	Epi	CD4_Epi	CD4	Epi
265	ACKR1_CCL17	CD4_Th1.Fib	1	0	CD4_Th1	Fib	Bladder_cDNA	CD4_Th1	Fib	CD4_Fib	CD4	Fib
266	ACKR1_CCL17	CD4_Th1.FibSmo	1	0	CD4_Th1	FibSmo	Bladder_cDNA	CD4_Th1	FibSmo	CD4_FibSmo	CD4	FibSmo
267	ACKR1_CCL17	CD4_Th1.Mac	1	0.066	CD4_Th1	Mac	Bladder_cDNA	CD4_Th1	Mac	CD4_Myeloid	CD4	Myeloid
268	ACKR1_CCL17	CD4_Th1.Mon	1	0	CD4_Th1	Mon	Bladder_cDNA	CD4_Th1	Mon	CD4_Myeloid	CD4	Myeloid
269	ACKR1_CCL17	CD4_Th1.NK	1	0	CD4_Th1	NK	Bladder_cDNA	CD4_Th1	NK	CD4_NK	CD4	NK
270	ACKR1_CCL17	CD4_Th1.Smo	1	0	CD4_Th1	Smo	Bladder_cDNA	CD4_Th1	Smo	CD4_Smo	CD4	Smo
271	ACKR1_CCL17	CD4_TRM.BEC	1	0	CD4_TRM	BEC	Bladder_cDNA	CD4_TRM	BEC	CD4_Endo	CD4	Endo
272	ACKR1_CCL17	CD4_TRM.CD4_TCM	1	0	CD4_TRM	CD4_TCM	Bladder_cDNA	CD4_TRM	CD4_TCM	CD4_CD4	CD4	CD4
273	ACKR1_CCL17	CD4_TRM.CD4_Th1	1	0	CD4_TRM	CD4_Th1	Bladder_cDNA	CD4_TRM	CD4_Th1	CD4_CD4	CD4	CD4
274	ACKR1_CCL17	CD4_TRM.CD4_TRM	1	0	CD4_TRM	CD4_TRM	Bladder_cDNA	CD4_TRM	CD4_TRM	CD4_CD4	CD4	CD4
275	ACKR1_CCL17	CD4_TRM.CD8_TEFF	1	0	CD4_TRM	CD8_TEFF	Bladder_cDNA	CD4_TRM	CD8_TEFF	CD4_CD8	CD4	CD8
276	ACKR1_CCL17	CD4_TRM.CD8_TEM	1	0	CD4_TRM	CD8_TEM	Bladder_cDNA	CD4_TRM	CD8_TEM	CD4_CD8	CD4	CD8
277	ACKR1_CCL17	CD4_TRM.CD8_TRM	1	0	CD4_TRM	CD8_TRM	Bladder_cDNA	CD4_TRM	CD8_TRM	CD4_CD8	CD4	CD8
278	ACKR1_CCL17	CD4_TRM.DC	1	0.019	CD4_TRM	DC	Bladder_cDNA	CD4_TRM	DC	CD4_Myeloid	CD4	Myeloid
279	ACKR1_CCL17	CD4_TRM.Epi_FABP4	1	0	CD4_TRM	Epi_FABP4	Bladder_cDNA	CD4_TRM	Epi	CD4_Epi	CD4	Epi
280	ACKR1_CCL17	CD4_TRM.Fib	1	0	CD4_TRM	Fib	Bladder_cDNA	CD4_TRM	Fib	CD4_Fib	CD4	Fib
281	ACKR1_CCL17	CD4_TRM.FibSmo	1	0	CD4_TRM	FibSmo	Bladder_cDNA	CD4_TRM	FibSmo	CD4_FibSmo	CD4	FibSmo
282	ACKR1_CCL17	CD4_TRM.Mac	1	0.037	CD4_TRM	Mac	Bladder_cDNA	CD4_TRM	Mac	CD4_Myeloid	CD4	Myeloid
283	ACKR1_CCL17	CD4_TRM.Mon	1	0	CD4_TRM	Mon	Bladder_cDNA	CD4_TRM	Mon	CD4_Myeloid	CD4	Myeloid
284	ACKR1_CCL17	CD4_TRM.NK	1	0	CD4_TRM	NK	Bladder_cDNA	CD4_TRM	NK	CD4_NK	CD4	NK
285	ACKR1_CCL17	CD4_TRM.Smo	1	0	CD4_TRM	Smo	Bladder_cDNA	CD4_TRM	Smo	CD4_Smo	CD4	Smo
286	ACKR1_CCL17	CD8_TEFF.BEC	1	0	CD8_TEFF	BEC	Bladder_cDNA	CD8_TEFF	BEC	CD8_Endo	CD8	Endo
287	ACKR1_CCL17	CD8_TEFF.CD4_TCM	1	0	CD8_TEFF	CD4_TCM	Bladder_cDNA	CD8_TEFF	CD4_TCM	CD8_CD4	CD8	CD4
288	ACKR1_CCL17	CD8_TEFF.CD4_Th1	1	0	CD8_TEFF	CD4_Th1	Bladder_cDNA	CD8_TEFF	CD4_Th1	CD8_CD4	CD8	CD4
289	ACKR1_CCL17	CD8_TEFF.CD4_TRM	1	0	CD8_TEFF	CD4_TRM	Bladder_cDNA	CD8_TEFF	CD4_TRM	CD8_CD4	CD8	CD4
290	ACKR1_CCL17	CD8_TEFF.CD8_TEFF	1	0	CD8_TEFF	CD8_TEFF	Bladder_cDNA	CD8_TEFF	CD8_TEFF	CD8_CD8	CD8	CD8
291	ACKR1_CCL17	CD8_TEFF.CD8_TEM	1	0	CD8_TEFF	CD8_TEM	Bladder_cDNA	CD8_TEFF	CD8_TEM	CD8_CD8	CD8	CD8
292	ACKR1_CCL17	CD8_TEFF.CD8_TRM	1	0	CD8_TEFF	CD8_TRM	Bladder_cDNA	CD8_TEFF	CD8_TRM	CD8_CD8	CD8	CD8
293	ACKR1_CCL17	CD8_TEFF.DC	1	0	CD8_TEFF	DC	Bladder_cDNA	CD8_TEFF	DC	CD8_Myeloid	CD8	Myeloid
294	ACKR1_CCL17	CD8_TEFF.Epi_FABP4	1	0	CD8_TEFF	Epi_FABP4	Bladder_cDNA	CD8_TEFF	Epi	CD8_Epi	CD8	Epi
295	ACKR1_CCL17	CD8_TEFF.Fib	1	0	CD8_TEFF	Fib	Bladder_cDNA	CD8_TEFF	Fib	CD8_Fib	CD8	Fib
296	ACKR1_CCL17	CD8_TEFF.FibSmo	1	0	CD8_TEFF	FibSmo	Bladder_cDNA	CD8_TEFF	FibSmo	CD8_FibSmo	CD8	FibSmo
297	ACKR1_CCL17	CD8_TEFF.Mac	1	0	CD8_TEFF	Mac	Bladder_cDNA	CD8_TEFF	Mac	CD8_Myeloid	CD8	Myeloid
298	ACKR1_CCL17	CD8_TEFF.Mon	1	0	CD8_TEFF	Mon	Bladder_cDNA	CD8_TEFF	Mon	CD8_Myeloid	CD8	Myeloid
299	ACKR1_CCL17	CD8_TEFF.NK	1	0	CD8_TEFF	NK	Bladder_cDNA	CD8_TEFF	NK	CD8_NK	CD8	NK
300	ACKR1_CCL17	CD8_TEFF.Smo	1	0	CD8_TEFF	Smo	Bladder_cDNA	CD8_TEFF	Smo	CD8_Smo	CD8	Smo
301	ACKR1_CCL17	CD8_TEM.BEC	1	0	CD8_TEM	BEC	Bladder_cDNA	CD8_TEM	BEC	CD8_Endo	CD8	Endo
302	ACKR1_CCL17	CD8_TEM.CD4_TCM	1	0	CD8_TEM	CD4_TCM	Bladder_cDNA	CD8_TEM	CD4_TCM	CD8_CD4	CD8	CD4
303	ACKR1_CCL17	CD8_TEM.CD4_Th1	1	0	CD8_TEM	CD4_Th1	Bladder_cDNA	CD8_TEM	CD4_Th1	CD8_CD4	CD8	CD4
304	ACKR1_CCL17	CD8_TEM.CD4_TRM	1	0	CD8_TEM	CD4_TRM	Bladder_cDNA	CD8_TEM	CD4_TRM	CD8_CD4	CD8	CD4
305	ACKR1_CCL17	CD8_TEM.CD8_TEFF	1	0	CD8_TEM	CD8_TEFF	Bladder_cDNA	CD8_TEM	CD8_TEFF	CD8_CD8	CD8	CD8
306	ACKR1_CCL17	CD8_TEM.CD8_TEM	1	0	CD8_TEM	CD8_TEM	Bladder_cDNA	CD8_TEM	CD8_TEM	CD8_CD8	CD8	CD8
307	ACKR1_CCL17	CD8_TEM.CD8_TRM	1	0	CD8_TEM	CD8_TRM	Bladder_cDNA	CD8_TEM	CD8_TRM	CD8_CD8	CD8	CD8
308	ACKR1_CCL17	CD8_TEM.DC	1	0.027	CD8_TEM	DC	Bladder_cDNA	CD8_TEM	DC	CD8_Myeloid	CD8	Myeloid
309	ACKR1_CCL17	CD8_TEM.Epi_FABP4	1	0	CD8_TEM	Epi_FABP4	Bladder_cDNA	CD8_TEM	Epi	CD8_Epi	CD8	Epi
310	ACKR1_CCL17	CD8_TEM.Fib	1	0	CD8_TEM	Fib	Bladder_cDNA	CD8_TEM	Fib	CD8_Fib	CD8	Fib
311	ACKR1_CCL17	CD8_TEM.FibSmo	1	0	CD8_TEM	FibSmo	Bladder_cDNA	CD8_TEM	FibSmo	CD8_FibSmo	CD8	FibSmo
312	ACKR1_CCL17	CD8_TEM.Mac	1	0.045	CD8_TEM	Mac	Bladder_cDNA	CD8_TEM	Mac	CD8_Myeloid	CD8	Myeloid
313	ACKR1_CCL17	CD8_TEM.Mon	1	0	CD8_TEM	Mon	Bladder_cDNA	CD8_TEM	Mon	CD8_Myeloid	CD8	Myeloid
314	ACKR1_CCL17	CD8_TEM.NK	1	0	CD8_TEM	NK	Bladder_cDNA	CD8_TEM	NK	CD8_NK	CD8	NK
315	ACKR1_CCL17	CD8_TEM.Smo	1	0	CD8_TEM	Smo	Bladder_cDNA	CD8_TEM	Smo	CD8_Smo	CD8	Smo
316	ACKR1_CCL17	CD8_TRM.BEC	1	0	CD8_TRM	BEC	Bladder_cDNA	CD8_TRM	BEC	CD8_Endo	CD8	Endo
317	ACKR1_CCL17	CD8_TRM.CD4_TCM	1	0	CD8_TRM	CD4_TCM	Bladder_cDNA	CD8_TRM	CD4_TCM	CD8_CD4	CD8	CD4
318	ACKR1_CCL17	CD8_TRM.CD4_Th1	1	0	CD8_TRM	CD4_Th1	Bladder_cDNA	CD8_TRM	CD4_Th1	CD8_CD4	CD8	CD4
319	ACKR1_CCL17	CD8_TRM.CD4_TRM	1	0	CD8_TRM	CD4_TRM	Bladder_cDNA	CD8_TRM	CD4_TRM	CD8_CD4	CD8	CD4
320	ACKR1_CCL17	CD8_TRM.CD8_TEFF	1	0	CD8_TRM	CD8_TEFF	Bladder_cDNA	CD8_TRM	CD8_TEFF	CD8_CD8	CD8	CD8
321	ACKR1_CCL17	CD8_TRM.CD8_TEM	1	0	CD8_TRM	CD8_TEM	Bladder_cDNA	CD8_TRM	CD8_TEM	CD8_CD8	CD8	CD8
322	ACKR1_CCL17	CD8_TRM.CD8_TRM	1	0	CD8_TRM	CD8_TRM	Bladder_cDNA	CD8_TRM	CD8_TRM	CD8_CD8	CD8	CD8
323	ACKR1_CCL17	CD8_TRM.DC	1	0.02	CD8_TRM	DC	Bladder_cDNA	CD8_TRM	DC	CD8_Myeloid	CD8	Myeloid
324	ACKR1_CCL17	CD8_TRM.Epi_FABP4	1	0	CD8_TRM	Epi_FABP4	Bladder_cDNA	CD8_TRM	Epi	CD8_Epi	CD8	Epi
325	ACKR1_CCL17	CD8_TRM.Fib	1	0	CD8_TRM	Fib	Bladder_cDNA	CD8_TRM	Fib	CD8_Fib	CD8	Fib
326	ACKR1_CCL17	CD8_TRM.FibSmo	1	0	CD8_TRM	FibSmo	Bladder_cDNA	CD8_TRM	FibSmo	CD8_FibSmo	CD8	FibSmo
327	ACKR1_CCL17	CD8_TRM.Mac	1	0.038	CD8_TRM	Mac	Bladder_cDNA	CD8_TRM	Mac	CD8_Myeloid	CD8	Myeloid
328	ACKR1_CCL17	CD8_TRM.Mon	1	0	CD8_TRM	Mon	Bladder_cDNA	CD8_TRM	Mon	CD8_Myeloid	CD8	Myeloid
329	ACKR1_CCL17	CD8_TRM.NK	1	0	CD8_TRM	NK	Bladder_cDNA	CD8_TRM	NK	CD8_NK	CD8	NK
330	ACKR1_CCL17	CD8_TRM.Smo	1	0	CD8_TRM	Smo	Bladder_cDNA	CD8_TRM	Smo	CD8_Smo	CD8	Smo
331	ACKR1_CCL17	DC.BEC	1	0	DC	BEC	Bladder_cDNA	DC	BEC	Myeloid_Endo	Myeloid	Endo
332	ACKR1_CCL17	DC.CD4_TCM	1	0	DC	CD4_TCM	Bladder_cDNA	DC	CD4_TCM	Myeloid_CD4	Myeloid	CD4
333	ACKR1_CCL17	DC.CD4_Th1	1	0	DC	CD4_Th1	Bladder_cDNA	DC	CD4_Th1	Myeloid_CD4	Myeloid	CD4
334	ACKR1_CCL17	DC.CD4_TRM	1	0	DC	CD4_TRM	Bladder_cDNA	DC	CD4_TRM	Myeloid_CD4	Myeloid	CD4
335	ACKR1_CCL17	DC.CD8_TEFF	1	0	DC	CD8_TEFF	Bladder_cDNA	DC	CD8_TEFF	Myeloid_CD8	Myeloid	CD8
336	ACKR1_CCL17	DC.CD8_TEM	1	0	DC	CD8_TEM	Bladder_cDNA	DC	CD8_TEM	Myeloid_CD8	Myeloid	CD8
337	ACKR1_CCL17	DC.CD8_TRM	1	0	DC	CD8_TRM	Bladder_cDNA	DC	CD8_TRM	Myeloid_CD8	Myeloid	CD8
338	ACKR1_CCL17	DC.DC	1	0.034	DC	DC	Bladder_cDNA	DC	DC	Myeloid_Myeloid	Myeloid	Myeloid
339	ACKR1_CCL17	DC.Epi_FABP4	1	0	DC	Epi_FABP4	Bladder_cDNA	DC	Epi	Myeloid_Epi	Myeloid	Epi
340	ACKR1_CCL17	DC.Fib	1	0	DC	Fib	Bladder_cDNA	DC	Fib	Myeloid_Fib	Myeloid	Fib
341	ACKR1_CCL17	DC.FibSmo	1	0	DC	FibSmo	Bladder_cDNA	DC	FibSmo	Myeloid_FibSmo	Myeloid	FibSmo
342	ACKR1_CCL17	DC.Mac	1	0.052	DC	Mac	Bladder_cDNA	DC	Mac	Myeloid_Myeloid	Myeloid	Myeloid
